Location Names,GUIJA,FINCA LOS ANDES,CANDELARIA DE LA FRONTERA,PLANES DE MONTECRISTO,SANTA ANA-UNICAES,LAS PILAS,NUEVA CONCEPCION,LA PALMA,SAN ANDRES
Location Ids,A15,A18,A27,A31,A37,G13,G3,G4,L4
Time,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo,ETo
2012-04-12 07:00:00,5.89034856720351,3.87291295290189,5.3194857851544,4.33044687578642,5.74043311552606,3.49281041760231,5.45174067335038,5.74993022801828,5.32663416356126
2012-04-13 07:00:00,5.18280179717135,3.62371070740844,4.86216237242124,3.35412620993871,4.78839714057711,2.91158982454421,4.35205161742299,4.56104336203879,4.48930140423125
2012-04-14 07:00:00,5.33299058536876,3.88241663030222,5.14548528031111,3.69167961317199,5.14317588699926,3.40110886054741,4.90661838508396,5.13057231345669,5.45198905258444
2012-04-15 07:00:00,5.08019148194921,3.6035590833002,4.80198814105845,3.40397965436851,5.01415307645772,3.72451821795918,4.69508316309201,4.72295260576091,4.83779099554767
2012-04-16 07:00:00,4.53537729657852,2.21090111118788,3.41688424829686,2.43554887591837,3.77854562117502,3.44186510812737,4.00671185510204,3.7553286005438,3.33525513192524
2012-04-17 07:00:00,5.01396303953954,3.41917440424833,4.40095417469005,2.88304482626436,4.76153774656615,3.36544714391494,4.6580141104706,4.24876188615698,4.51041354765319
2012-04-18 07:00:00,5.38756040872587,3.83889824925543,4.57440212015648,3.89892058518657,5.0202411690712,3.39091979865242,4.61718769750539,4.52224606994699,5.06148614689786
2012-04-19 07:00:00,5.49633221541886,3.80423871507227,4.63667908176447,3.63414589060882,5.34961155590237,3.44186510812736,5.00438098719427,5.05238260582695,5.42304470767837
2012-04-20 07:00:00,5.08827211182008,3.68515679817821,4.4714781992355,3.5342359466989,4.48621428784864,3.73701476291986,4.70957251137278,4.97038985724515,4.84510241413962
2012-04-21 07:00:00,5.38863611235265,4.23926516391068,4.90188424524545,3.8479242577924,5.19965011897479,3.86231245175503,4.80547530077748,4.69374702084074,5.20973331452467
2012-04-22 07:00:00,5.44176121766678,3.73585029605504,4.6919087398275,3.38289840972921,5.05727089528026,3.03952567006566,5.11157217812219,4.11306536179496,5.29903541567576
2012-04-23 07:00:00,5.26214676425398,3.86074205250791,4.29682033315741,3.58078076980212,4.79742135948478,3.53421595181053,5.06871700480376,4.10233008619782,5.28883874612823
